"","college","income","overage","leftover","house","handset_price","over_15mins_calls_per_month","average_call_duration","reported_satisfaction","reported_usage_level","considering_change_of_plan","leave"
"19864","1",-1.32324275132855,-0.25784663639372,1.53504036527462,-0.997287197251478,-1.21306854659837,-0.562005431849287,-1.1370302290688,"unsat","little","actively_looking_into_it","STAY"
"16538","0",-0.811276299160994,-0.0949531093846322,-0.888095664471315,-1.32961356968505,-1.08215655018759,-0.562005431849287,2.03764626776407,"very_sat","very_high","no","LEAVE"
"3878","1",-1.06606166269876,1.55725266456468,1.16225020685217,-0.828574547239298,-0.754876559160646,2.12233316497302,-0.910267622152165,"very_unsat","little","considering","LEAVE"
"19613","1",-0.00803759030400427,-1.00250275986383,-0.179794363468658,-0.71033572944387,-0.282658286393198,-0.897547756452075,-0.229979801402264,"avg","little","considering","STAY"
"505","0",-0.708068462196191,-0.176399872889176,-0.888095664471315,0.85713250025614,-0.563183992987721,-0.338310548780761,1.81088366084744,"very_unsat","very_little","never_thought","STAY"
"19433","0",0.177128002059264,-0.199670376747617,-0.478026490206619,0.759245778357696,0.0165691339742945,-0.562005431849287,-0.229979801402264,"very_unsat","high","never_thought","STAY"
"18461","0",-0.581526262834982,-1.00250275986383,0.714902016745225,0.396341700185272,-0.394868569031007,-0.785700314917812,-1.1370302290688,"unsat","very_little","no","STAY"
"6777","0",-0.398684523810986,0.917313808457555,-0.888095664471315,0.0370021133846357,0.0259199908607787,0.220926658890553,0.903833233180905,"very_unsat","little","considering","LEAVE"
"4927","1",-0.958852964830257,-1.00250275986383,0.155716779111548,-1.31537542895525,-0.778253701376856,-0.897547756452075,-0.910267622152165,"very_unsat","high","actively_looking_into_it","LEAVE"
"16967","0",-0.133477756122878,1.15001884704197,-0.888095664471315,-0.956432337301641,-0.0488868642310944,1.22755363269892,1.35735844701417,"very_unsat","high","no","LEAVE"
"14467","1",0.412747564860758,-1.00250275986383,-0.888095664471315,-1.17499632214974,0.0259199908607787,-0.897547756452075,1.35735844701417,"very_unsat","little","no","STAY"
"932","0",-1.07332070972762,-1.00250275986383,1.42320331774788,0.269899397797821,-0.801630843593067,-0.785700314917812,-0.910267622152165,"very_sat","little","never_thought","LEAVE"
"3071","0",1.44645502757137,-1.00250275986383,-0.888095664471315,-0.27452015868434,2.27947650050345,-0.897547756452075,0.677070626264272,"unsat","little","never_thought","STAY"
"11239","0",-0.729366458264368,1.91794547437052,-0.478026490206619,-0.3614358598645,-1.18034054749567,1.11570619116465,-0.0032171944856298,"very_unsat","very_little","considering","STAY"
"19604","0",-0.68367998075929,-1.00250275986383,0.90129709595645,-1.20095485942571,-0.58188570676069,-0.897547756452075,-0.456742408318897,"very_sat","very_high","no","LEAVE"
"18612","1",0.506085014446383,-1.00250275986383,2.31789969796176,0.402911624771537,0.250340556136398,-0.897547756452075,-0.910267622152165,"very_sat","little","considering","STAY"
"17949","0",1.33871927018262,-0.0600473535969706,-0.179794363468658,0.0288343133558446,0.694506258244394,-0.562005431849287,-0.910267622152165,"very_sat","little","considering","LEAVE"
"9383","1",0.569667558388952,1.58052316842313,1.05041315932543,0.0563907260743389,1.15269824568212,1.00385874963039,-1.1370302290688,"unsat","very_high","actively_looking_into_it","LEAVE"
"19872","0",-1.11352097677194,1.74341669543221,-0.0306783000996775,1.28727819041316,-0.796955415149825,1.78679084037023,-0.229979801402264,"very_sat","high","actively_looking_into_it","STAY"
"17939","1",1.8094792507672,-0.47891642304891,-0.888095664471315,0.213323505268296,0.198910843260735,-0.785700314917812,1.35735844701417,"very_sat","very_little","actively_looking_into_it","LEAVE"
"2030","1",-1.01122351534211,-1.00250275986383,-0.0306783000996775,0.175822994262322,-1.1055336924038,-0.897547756452075,-0.229979801402264,"very_unsat","little","actively_looking_into_it","LEAVE"
"14766","0",0.871936193250818,-1.00250275986383,-0.888095664471315,0.923585086898149,1.35841709718477,-0.338310548780761,1.81088366084744,"very_unsat","little","never_thought","LEAVE"
"4575","0",1.11982186852352,-1.00250275986383,0.267553826638283,1.38114445152073,0.694506258244394,-0.897547756452075,-0.910267622152165,"very_sat","very_little","actively_looking_into_it","LEAVE"
"15741","1",-1.3779611124306,-0.141494117101514,-0.179794363468658,-1.32613630724561,-0.918516554674118,-0.562005431849287,-0.229979801402264,"unsat","little","actively_looking_into_it","STAY"
"12813","0",-0.788516910786675,1.53398216070624,-0.328910426837638,-0.638677161521374,-0.848385128025487,-0.785700314917812,-0.229979801402264,"very_unsat","little","considering","LEAVE"
"19341","1",-1.25690512353014,1.68524043578611,-0.142515347626413,0.989887005384288,-1.04475312264165,1.45124851576744,-0.0032171944856298,"avg","high","never_thought","STAY"
"14899","1",-0.214357435229929,1.46417064913092,0.267553826638283,0.91019148083152,-0.385517712144523,0.892011308096129,-0.910267622152165,"very_unsat","avg","perhaps","STAY"
"5844","0",0.208775530525027,-1.00250275986383,0.714902016745225,1.8820209109562,-0.0348605789013682,-0.897547756452075,-1.1370302290688,"very_unsat","high","perhaps","STAY"
"4294","0",0.412963180119041,1.52234690877702,0.75218103258747,0.15574844496826,-0.46967542412288,0.780163866561866,-0.910267622152165,"very_sat","little","actively_looking_into_it","LEAVE"
"14614","0",0.875362080132426,-0.571998438482675,2.35517871380401,1.91254310737447,1.38646966784422,-0.562005431849287,-0.910267622152165,"avg","little","perhaps","STAY"
"16581","1",-1.26092994168476,-0.420740163402807,-0.888095664471315,0.920670847567488,-1.11488454929029,-0.562005431849287,1.81088366084744,"very_sat","very_high","never_thought","STAY"
"10954","1",0.152883264127885,0.859137548811452,0.118437763269303,0.602408157999025,0.0352708477472628,0.668316425027604,-0.910267622152165,"unsat","very_high","no","STAY"
"13147","1",-1.35287787071701,-0.234576132535279,-0.179794363468658,1.98834504958342,-1.03072683731193,-0.338310548780761,-0.456742408318897,"unsat","little","actively_looking_into_it","STAY"
"4281","0",-0.893593413323264,-1.00250275986383,-0.478026490206619,0.469217508209146,-0.829683414252519,-0.785700314917812,-0.0032171944856298,"very_sat","very_high","no","STAY"
"1833","0",0.804256959400872,1.27800661826339,0.416669890007264,-0.107484683144091,0.895549681303803,1.67494339883597,-0.910267622152165,"very_unsat","high","considering","LEAVE"
"6159","0",-1.43265551628172,-0.444010667261248,1.6841564286436,-0.830553058022971,-0.329412570825618,-0.562005431849287,-1.1370302290688,"unsat","little","actively_looking_into_it","LEAVE"
"8546","0",1.22631184886441,0.81259654109457,0.82673906427196,-0.223883763457305,0.456059407639049,2.12233316497302,-0.229979801402264,"very_unsat","little","considering","STAY"
"1018","0",0.625799397295297,-1.00250275986383,0.0438797315848127,1.60510870027136,1.78388108551979,-0.897547756452075,-1.1370302290688,"very_unsat","very_high","no","LEAVE"
"7452","0",-0.881974146626902,-1.00250275986383,0.00660071574256759,1.24029351549026,-0.731499416944436,-0.897547756452075,-0.456742408318897,"very_unsat","very_little","considering","STAY"
"19209","0",-1.19780258550968,-0.26948188832294,1.05041315932543,-1.33579096407576,-1.0494285510849,-0.562005431849287,-0.910267622152165,"very_unsat","high","considering","LEAVE"
"14193","0",1.42944537941793,0.928949060386776,1.38592430190564,1.29326526713329,0.451383979195807,0.444621541959078,-1.1370302290688,"very_unsat","little","actively_looking_into_it","LEAVE"
"12318","0",-1.26874000548479,-1.00250275986383,1.98238855538156,-0.265741756129124,-0.881113127128182,-0.897547756452075,-1.1370302290688,"very_unsat","high","considering","STAY"
"8103","0",-0.588713438111082,-0.316022896039823,0.491227921691754,-0.315593090965042,-0.133044576209452,-0.562005431849287,-1.1370302290688,"very_sat","little","considering","LEAVE"
"15441","1",1.50742623116362,-1.00250275986383,2.39245772964626,-0.727833060282247,1.88206508282788,-0.785700314917812,-0.910267622152165,"avg","little","considering","STAY"
"5588","1",-1.38263277636006,-1.00250275986383,-0.888095664471315,-1.24326485656514,-0.712797703171468,-0.897547756452075,1.81088366084744,"very_sat","little","considering","LEAVE"
"2818","0",-0.91831729627305,1.26637136633417,-0.888095664471315,-0.98612982381409,-0.825007985809277,0.780163866561866,1.13059584009754,"unsat","very_high","actively_looking_into_it","LEAVE"
"11745","1",-1.20616366608087,1.54561741263546,2.0196675712238,-1.32931223337331,-1.15696340527946,0.892011308096129,0.903833233180905,"very_sat","very_little","considering","STAY"
"10482","0",-0.28670833300934,-0.281117140252161,1.90783052369707,-0.97023036841824,-0.376166855258039,0.444621541959078,-1.1370302290688,"unsat","very_high","considering","STAY"
"13259","1",1.08750353703199,-1.00250275986383,-0.478026490206619,0.0142472568966589,2.15323993253592,-0.785700314917812,-0.229979801402264,"very_sat","very_little","actively_looking_into_it","STAY"
"17880","1",-0.91757462149452,-1.00250275986383,1.46048233359013,-0.937142848398695,-0.268632001063471,-0.897547756452075,-1.1370302290688,"very_sat","very_high","considering","LEAVE"
"5063","1",0.404673971300605,1.26637136633417,-0.888095664471315,-0.399281321648389,-0.123693719322967,1.67494339883597,1.35735844701417,"unsat","very_high","considering","LEAVE"
"17233","1",0.537421098650181,0.847502296882232,-0.888095664471315,1.85130046696442,1.62491651844956,1.56309595730171,2.03764626776407,"very_unsat","little","considering","STAY"
"18581","1",-0.466459586664613,-0.106588361313853,-0.664421569417844,0.0866948501617421,-0.479026281009364,-0.450157990315024,-0.456742408318897,"very_sat","high","considering","STAY"
"2604","1",0.0313002157071857,-1.00250275986383,-0.888095664471315,-0.888532543372977,-0.549157707657995,0.220926658890553,0.677070626264272,"unsat","avg","considering","LEAVE"
"2622","0",-0.93259581782157,-1.00250275986383,-0.888095664471315,-0.779230726191577,-0.951244553776813,-0.897547756452075,1.13059584009754,"very_unsat","very_high","no","STAY"
"19929","0",-0.179164233627957,-0.106588361313853,-0.888095664471315,-0.305962223843715,-0.46967542412288,-0.338310548780761,1.35735844701417,"very_sat","little","actively_looking_into_it","STAY"
"10513","1",1.90756023603506,-0.0135063458800884,-0.888095664471315,0.376984807107331,2.1953187885251,-0.338310548780761,0.677070626264272,"unsat","high","actively_looking_into_it","STAY"
"4701","1",1.38646607126685,-1.00250275986383,1.34864528606339,-0.850893259065543,1.3397153834118,-0.897547756452075,-0.910267622152165,"very_unsat","very_little","considering","LEAVE"
"10975","0",-0.991243168074549,-1.00250275986383,-0.888095664471315,1.07559339636601,-0.736174845387678,-0.785700314917812,-0.0032171944856298,"unsat","little","never_thought","LEAVE"
"7412","0",0.662909178970896,-1.00250275986383,-0.888095664471315,-0.816096844962305,2.36363421248181,0.444621541959078,2.03764626776407,"very_sat","very_little","no","LEAVE"
"15893","0",-0.732912131400578,-1.00250275986383,-0.888095664471315,-0.799118922766536,-0.722148560057952,-0.785700314917812,2.03764626776407,"very_unsat","little","perhaps","LEAVE"
"5942","1",-1.36162226730293,1.04530157967898,1.79599347617033,1.15973759646844,-1.06345483641462,0.220926658890553,-1.1370302290688,"unsat","very_high","actively_looking_into_it","STAY"
"1282","0",-0.636100880431505,-1.00250275986383,-0.515305506048864,1.76811182016633,0.0399462761905049,-0.785700314917812,-0.0032171944856298,"very_sat","little","actively_looking_into_it","STAY"
"13947","1",0.601866103625882,-0.327658147969043,1.90783052369707,-1.07221685013696,1.21815424388751,-0.338310548780761,-1.1370302290688,"unsat","little","considering","STAY"
"7339","1",-0.386586112096216,-1.00250275986383,1.75871446032809,1.81299110585851,-0.600587420533658,-0.785700314917812,-1.1370302290688,"unsat","very_little","considering","STAY"
"2793","0",-0.236326234323876,-0.397469659544366,2.20606265043503,0.576905590142139,-0.479026281009364,-0.562005431849287,-1.1370302290688,"unsat","very_little","actively_looking_into_it","STAY"
"5048","1",0.808305734806408,1.33618287790949,-0.105236331784168,0.0981297702020496,1.00775996394161,0.556468983493341,-0.229979801402264,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"9524","0",0.0198246925163452,1.02203107582054,1.79599347617033,-0.776157888802104,0.0446217046337469,2.23418060650728,-0.910267622152165,"unsat","little","no","LEAVE"
"11898","0",0.799992568737052,0.952219564245217,-0.515305506048864,1.52151959337477,2.05505593522783,1.11570619116465,-0.0032171944856298,"unsat","very_high","no","LEAVE"
"19643","1",0.721436742969274,-0.420740163402807,-0.291631410995393,0.5490081915972,1.20880338700102,-0.562005431849287,-0.456742408318897,"unsat","little","considering","LEAVE"
"15345","1",0.778574786414273,-1.00250275986383,-0.179794363468658,-0.166451441410199,1.02646167771458,-0.785700314917812,-0.456742408318897,"very_sat","little","considering","LEAVE"
"758","1",1.897953378416,1.10347783932508,-0.142515347626413,-0.843835645448432,2.01297707923866,-0.785700314917812,-0.0032171944856298,"unsat","very_little","no","LEAVE"
"3683","1",-1.24130895318101,1.41762964141404,-0.888095664471315,-0.698892879500622,1.1620491025686,1.78679084037023,0.450308019347638,"very_unsat","very_high","actively_looking_into_it","LEAVE"
"10475","0",0.619738212812452,-1.00250275986383,-0.888095664471315,1.57013782830343,0.554243404947132,-0.897547756452075,-0.229979801402264,"sat","high","considering","LEAVE"
"17866","1",-1.30759866647757,-0.246211384464499,1.08769217516768,0.723854621533914,-1.1055336924038,-0.562005431849287,-0.910267622152165,"very_sat","little","considering","STAY"
"14812","1",-0.666670332605852,1.49907640491858,0.528506937533999,0.692142939674559,0.0399462761905049,1.45124851576744,-1.1370302290688,"very_sat","little","actively_looking_into_it","STAY"
"9328","1",-1.2493106749884,-0.455645919190469,-0.888095664471315,0.957778828377904,-0.829683414252519,-0.785700314917812,0.677070626264272,"avg","very_high","considering","LEAVE"
"4739","0",1.17545060516054,-1.00250275986383,0.00660071574256759,0.682595336534108,1.11061938969294,-0.785700314917812,-0.0032171944856298,"very_sat","very_little","never_thought","STAY"
"18841","1",-1.30163331099841,-1.00250275986383,-0.179794363468658,1.10254713646102,-0.796955415149825,-0.785700314917812,1.81088366084744,"very_unsat","very_little","considering","STAY"
"16850","0",0.227366357239207,-0.281117140252161,2.4297367454885,-1.29496782373768,0.0305954193040207,-0.338310548780761,1.58412105393081,"very_unsat","very_little","considering","LEAVE"
"12177","0",-0.510061783339623,-1.00250275986383,0.192995794953793,0.502816506968358,-0.203176002858082,-0.785700314917812,-1.1370302290688,"very_sat","very_high","considering","STAY"
"14656","0",0.665927792586858,-1.00250275986383,-0.888095664471315,-1.14031489163914,0.395278837876902,-0.897547756452075,1.35735844701417,"very_sat","little","considering","LEAVE"
"10231","0",1.05144787439689,-1.00250275986383,-0.888095664471315,0.938017510249994,0.0586479899634731,-0.897547756452075,2.03764626776407,"very_sat","very_high","actively_looking_into_it","LEAVE"
"13392","0",-1.19483188639556,-1.00250275986383,-0.888095664471315,0.439385213346707,-1.06345483641462,-0.897547756452075,1.58412105393081,"very_unsat","very_high","considering","STAY"
"8360","1",-1.08345462686692,-0.327658147969043,-0.179794363468658,-0.47819178581004,-1.16631426216595,-0.562005431849287,-0.0032171944856298,"very_sat","high","considering","LEAVE"
"13527","1",-0.660225832108282,0.672973517943924,-0.105236331784168,0.77133095043913,0.00721827708781041,1.56309595730171,-0.456742408318897,"unsat","very_high","no","STAY"
"5156","1",-1.28943907027996,1.73178144350299,-0.888095664471315,-1.30959849466304,-0.997998838209233,0.332774100424815,-0.456742408318897,"avg","very_high","no","LEAVE"
"4827","0",1.9090216283412,-0.6999862097041,0.00660071574256759,-0.764322508663298,1.93817022414678,-0.338310548780761,-1.1370302290688,"very_unsat","very_high","considering","STAY"
"19325","1",-0.762882652301917,-0.397469659544366,-0.254352395153148,-0.944862608911344,-1.11488454929029,-0.450157990315024,-0.229979801402264,"very_unsat","very_high","no","LEAVE"
"9661","1",0.600907813589069,-1.00250275986383,-0.888095664471315,0.365534027261142,-0.479026281009364,-0.338310548780761,0.677070626264272,"very_unsat","very_high","considering","STAY"
"9849","0",-0.389053708941011,-1.00250275986383,-0.888095664471315,0.689169226071844,-0.19850057441484,-0.785700314917812,1.58412105393081,"unsat","very_little","actively_looking_into_it","STAY"
"17276","1",-0.570074696895062,-1.00250275986383,-0.627142553575599,1.15072526177648,-0.946569125333571,-0.785700314917812,-0.229979801402264,"very_sat","little","actively_looking_into_it","STAY"
"16573","1",0.67182127631326,-0.350928651827484,-0.70170058526009,-0.600225062162532,-0.825007985809277,-0.338310548780761,-0.456742408318897,"very_sat","very_high","considering","LEAVE"
"4814","0",-1.14782776008986,1.5107116568478,-0.70170058526009,-1.16810127154291,-1.0167005519822,-0.450157990315024,-0.456742408318897,"very_unsat","high","considering","LEAVE"
"1382","0",-0.744195996584056,-1.00250275986383,0.640343985060735,-0.459572373705572,-1.14293711994974,-0.897547756452075,-0.910267622152165,"very_unsat","very_little","considering","LEAVE"
"2597","1",0.346074535549466,1.40599438948482,-0.888095664471315,-0.790106588074574,-0.217202288187809,2.34602804804154,-0.456742408318897,"avg","little","considering","LEAVE"
"2428","1",1.0698470431037,1.18492460282963,1.42320331774788,-0.0424713738857959,2.12518736187647,1.22755363269892,-0.910267622152165,"very_sat","avg","considering","STAY"
"5370","0",-0.313324838781832,1.13838359511275,0.938576111798695,-1.09781457682913,-0.249930287290503,2.01048572343876,-0.910267622152165,"very_unsat","high","never_thought","LEAVE"
"9714","0",0.331604355993584,-1.00250275986383,1.94510953953931,0.349733695652049,0.521515405844437,-0.785700314917812,0.903833233180905,"very_sat","high","actively_looking_into_it","STAY"
"16794","0",1.7261798893172,-0.339293399898264,2.13150461875054,1.55553491203836,2.08778393433053,-0.562005431849287,-1.1370302290688,"very_unsat","very_little","no","STAY"
"3046","0",0.23119951738646,-0.0135063458800884,0.975855127640941,1.12405699818733,-0.371491426814797,-0.562005431849287,-1.1370302290688,"very_unsat","very_high","considering","LEAVE"
"190","1",-1.22815642242574,0.696244021802365,-0.888095664471315,-0.580983152677229,-0.867086841798456,1.22755363269892,0.903833233180905,"avg","very_high","considering","STAY"
"3498","0",-0.23378676572632,-0.26948188832294,-0.888095664471315,-0.954140595351815,-0.33408799926886,-0.562005431849287,1.81088366084744,"unsat","very_high","no","STAY"
"14368","0",1.4740537806316,-0.211305628676838,-0.0306783000996775,-1.06049248863932,1.59218851934687,-0.897547756452075,-0.0032171944856298,"unsat","very_little","no","STAY"
"3019","1",-1.06572626118587,1.32454762598027,-0.888095664471315,-1.28237513786805,-0.941893696890329,2.01048572343876,1.81088366084744,"very_sat","little","never_thought","LEAVE"
"12432","0",-0.0771782164600908,-1.00250275986383,-0.888095664471315,-0.858954005404636,-0.277982857949956,-0.897547756452075,1.81088366084744,"very_unsat","very_high","actively_looking_into_it","LEAVE"
"9450","1",-0.284144907160864,1.33618287790949,-0.664421569417844,1.25794944438745,-0.0629131495608206,0.444621541959078,-0.229979801402264,"avg","very_little","no","STAY"
"15082","0",1.57141604837184,-0.0716826055261911,2.4297367454885,-0.352649527406344,0.376577124103933,1.78679084037023,1.35735844701417,"very_sat","high","considering","STAY"
"13181","1",-0.581646049089583,-0.04841210166775,-0.366189442679884,0.854154821701955,-1.07748112174435,-0.562005431849287,-0.229979801402264,"very_unsat","very_high","considering","STAY"
"1674","1",-0.89972646955887,1.62706417614001,-0.888095664471315,-1.19228351056019,-0.656692561852563,0.220926658890553,1.35735844701417,"very_unsat","very_high","considering","LEAVE"
"17352","1",0.0742316093564259,-1.00250275986383,-0.478026490206619,-0.498662830251131,-0.119018290879725,-0.785700314917812,-0.229979801402264,"very_unsat","very_little","no","STAY"
"12379","0",1.05154370340057,0.521715242864057,-0.142515347626413,-0.084836880345812,1.28828567053614,1.67494339883597,-0.0032171944856298,"avg","little","no","LEAVE"
"11397","0",-0.957511358778718,-1.00250275986383,-0.254352395153148,-0.266820222929042,-0.862411413355214,-0.897547756452075,-0.229979801402264,"unsat","very_high","no","STAY"
"17269","1",-0.524627791899186,1.41762964141404,-0.478026490206619,1.03284725456485,-0.390193140587765,0.892011308096129,-0.456742408318897,"very_sat","very_little","considering","LEAVE"
"2145","1",0.315864442138924,1.47580590106014,-0.888095664471315,-0.999182444054275,-0.394868569031007,1.11570619116465,0.903833233180905,"very_unsat","little","considering","LEAVE"
"13544","1",-0.868007069340347,-0.304387644110602,-0.142515347626413,-0.864477182802746,-0.694095989398499,-0.338310548780761,-0.229979801402264,"very_unsat","little","considering","STAY"
"18190","1",-0.837078258402194,-1.00250275986383,-0.515305506048864,0.969975019100507,-0.76422741604713,-0.785700314917812,-0.456742408318897,"very_sat","little","considering","STAY"
"17295","0",0.416628639509853,-0.106588361313853,-0.478026490206619,-1.25193224047919,-0.217202288187809,-0.338310548780761,-0.229979801402264,"very_unsat","little","actively_looking_into_it","STAY"
"14357","1",0.22403629936128,-1.00250275986383,-0.888095664471315,0.863468492705659,-0.193825145971598,-0.897547756452075,1.81088366084744,"very_sat","little","actively_looking_into_it","STAY"
"14923","0",0.794889674291021,1.23146561054651,-0.888095664471315,-1.06614650943595,1.18075081634157,1.67494339883597,0.677070626264272,"unsat","very_high","no","LEAVE"
"9425","0",-0.0423683308728442,-0.444010667261248,-0.888095664471315,1.21913653444481,-0.418245711247217,-0.450157990315024,-1.1370302290688,"very_sat","very_little","actively_looking_into_it","STAY"
"18567","0",-0.990141134532214,-0.595268942341115,-0.291631410995393,-0.904800739255564,-0.969946267549781,-0.562005431849287,-0.0032171944856298,"very_unsat","very_little","actively_looking_into_it","STAY"
"5053","1",0.586485548535027,2.08083900137961,0.714902016745225,1.2346038101304,0.998409107055128,0.444621541959078,-0.910267622152165,"very_unsat","very_high","considering","LEAVE"
"19476","0",0.638975885301481,-0.409104911473587,-0.888095664471315,-1.16953658397515,-0.128369147766209,-0.450157990315024,0.677070626264272,"sat","little","considering","STAY"
"10711","1",-1.2336426328865,-0.304387644110602,-0.589863537733354,0.393038895610523,-0.708122274728225,-0.338310548780761,-0.229979801402264,"very_unsat","high","considering","LEAVE"
"5120","1",-0.448419776721601,-1.00250275986383,0.714902016745225,0.574597988386433,1.19010167322805,-0.785700314917812,-0.910267622152165,"unsat","little","considering","STAY"
"4699","1",0.379351157077811,1.70851093964455,-0.515305506048864,1.68118818908323,-0.114342862436483,1.78679084037023,-0.456742408318897,"unsat","little","considering","STAY"
"1842","0",-0.306880338284262,1.7899577031491,2.4297367454885,0.62652299284131,-0.46967542412288,0.892011308096129,-0.910267622152165,"very_sat","little","considering","STAY"
"4637","0",0.208847402277788,-1.00250275986383,-0.888095664471315,0.485267631760868,-0.00213257979867372,-0.897547756452075,0.677070626264272,"very_unsat","little","no","STAY"
"14800","1",-0.695442990961174,-0.211305628676838,-0.888095664471315,-0.471649615884066,-0.42292113969046,-0.338310548780761,0.677070626264272,"very_unsat","high","never_thought","STAY"
"10401","0",0.13462783892659,-0.327658147969043,-0.254352395153148,0.37600546409417,0.175533701044525,-0.785700314917812,-0.456742408318897,"very_sat","very_high","considering","LEAVE"
"8190","0",-0.109807992213587,-1.00250275986383,-0.291631410995393,0.562830012422621,-0.352789713041829,-0.897547756452075,-0.229979801402264,"very_sat","very_little","no","STAY"
"10995","0",-1.01141517334947,-1.00250275986383,1.98238855538156,0.118152775126999,-0.726823988501194,-0.897547756452075,-0.910267622152165,"very_sat","little","considering","LEAVE"
"3336","0",-1.16040531682303,-0.199670376747617,-0.888095664471315,0.581322546080039,-0.801630843593067,-0.338310548780761,0.677070626264272,"avg","little","considering","STAY"
"57","0",-0.0517835304845358,1.27800661826339,0.192995794953793,-0.401418430490874,-0.0909657202202729,1.11570619116465,-1.1370302290688,"unsat","very_little","considering","LEAVE"
"11404","0",0.852363119248904,-0.583633690411895,-0.888095664471315,0.944147325223057,1.34439081185504,-0.450157990315024,1.58412105393081,"very_sat","high","no","LEAVE"
"6133","1",-1.1193665459965,1.18492460282963,-0.888095664471315,-0.481296342811274,1.6623199459955,2.34602804804154,1.13059584009754,"unsat","little","considering","LEAVE"
"10023","0",-0.728719612489519,0.998760571962099,-0.888095664471315,0.718379023553448,-0.694095989398499,0.220926658890553,-1.1370302290688,"unsat","very_high","considering","STAY"
"17410","1",0.719328504888284,-1.00250275986383,-0.291631410995393,1.8223602861828,1.79323194240628,-0.785700314917812,-0.456742408318897,"very_unsat","little","considering","STAY"
"15123","0",-0.485912874411925,-0.129858865172294,-0.888095664471315,-0.364817963468655,-0.114342862436483,-0.338310548780761,2.03764626776407,"unsat","very_little","considering","STAY"
"2503","0",-1.31150369837759,-1.00250275986383,-0.888095664471315,-1.03550932942504,-0.778253701376856,-0.897547756452075,1.81088366084744,"sat","little","considering","STAY"
"4476","1",-1.04859682677783,-1.00250275986383,2.13150461875054,-0.789876620889297,-0.731499416944436,-0.897547756452075,-1.1370302290688,"unsat","little","no","LEAVE"
"5302","1",-0.161124423684944,-1.00250275986383,-0.888095664471315,0.0193422195359776,1.47062737982258,-0.897547756452075,1.81088366084744,"very_sat","very_little","no","LEAVE"
"10226","0",1.32477615014699,0.847502296882232,0.491227921691754,1.58844400924175,2.11583650498998,0.892011308096129,-0.910267622152165,"unsat","little","actively_looking_into_it","LEAVE"
"14541","0",0.135106983944997,-0.188035124818397,-0.254352395153148,-0.852614048003647,0.0118937055310525,-0.562005431849287,-0.456742408318897,"unsat","little","actively_looking_into_it","STAY"
"17477","0",-0.988032896451225,-1.00250275986383,0.416669890007264,1.35991610134882,-1.07748112174435,-0.562005431849287,-0.910267622152165,"very_unsat","very_high","no","STAY"
"6943","1",0.102549079944262,-0.444010667261248,-0.291631410995393,1.58315872893185,-0.123693719322967,-0.338310548780761,-0.456742408318897,"sat","high","considering","STAY"
"8713","0",0.898193340259505,-0.525457430765792,-0.552584521891109,0.19513627287409,2.15791536097916,-0.562005431849287,-0.229979801402264,"very_sat","very_high","never_thought","LEAVE"
"8759","1",-0.223820549343461,0.952219564245217,-0.888095664471315,-0.0578395257846281,-0.525780565441785,1.78679084037023,0.450308019347638,"very_unsat","very_high","never_thought","LEAVE"
"8646","1",1.7589294513253,-1.00250275986383,-0.888095664471315,-1.07360854810303,0.834769111541656,-0.785700314917812,1.81088366084744,"unsat","little","actively_looking_into_it","STAY"
