"","college","income","overage","leftover","house","handset_price","over_15mins_calls_per_month","average_call_duration","reported_satisfaction","reported_usage_level","considering_change_of_plan","leave"
"256","0",-1.1471920854958,1.36618727350221,-0.231525042856496,1.37807466338556,-0.811129847142829,2.26701907575556,2.06834881299771,"sat","little","considering","STAY"
"257","1",-1.23335832228663,-0.989197998299674,-0.492861058335891,1.3079692235147,-1.13885718666755,-0.891724629111485,-0.21825647471188,"very_unsat","very_little","considering","STAY"
"264","0",-1.17209366946895,-0.281422128447876,-0.903531939803512,0.196706360463765,-1.12949354839542,-0.553287803590016,0.467725111600996,"very_unsat","very_high","considering","STAY"
"267","0",-0.972953386009224,-0.409053842683446,-0.903531939803512,-0.18049550845598,-1.17162992062003,-0.327663253242369,-1.13289858979571,"very_unsat","little","perhaps","LEAVE"
"269","0",1.53240655966191,1.51702475396243,1.56049334900222,-1.31923095063143,0.846234127025064,0.800459498495862,-0.904238061024756,"unsat","very_little","considering","LEAVE"
"273","0",-1.29450232789513,-0.989197998299674,-0.679529640821173,0.240788888577285,-1.08267535703474,1.36452087436498,0.0104040540590785,"very_unsat","high","perhaps","STAY"
"284","1",1.29509349922007,-0.327833660897174,-0.380859908844722,-0.0700837857114365,-0.712811645285412,1.25170859919115,-0.446917003482839,"very_unsat","little","considering","LEAVE"
"287","1",-1.4419814763873,0.774440234773659,-0.903531939803512,-0.00565851388961671,-0.960948059496989,0.687647223322039,1.61102775545579,"very_sat","little","considering","LEAVE"
"292","1",-0.103617855597595,-0.409053842683446,-0.455527341838834,0.095881402569715,-0.0620387853720303,-0.553287803590016,-0.21825647471188,"very_unsat","very_little","actively_looking_into_it","STAY"
"308","0",-1.42103712087499,-0.246613479110902,0.477815570587577,-1.17628268809557,-0.946902602088787,-0.891724629111485,-0.904238061024756,"very_unsat","avg","considering","STAY"
"316","1",1.49512657202768,1.77228818243357,2.12049909645806,-1.13388288014122,1.73577976287789,1.4773331495388,-1.13289858979571,"avg","very_high","actively_looking_into_it","LEAVE"
"321","1",1.52244110018428,-0.989197998299674,0.589816720078747,-0.196402349021674,1.75918885855823,2.04139452540792,-0.904238061024756,"very_sat","little","considering","LEAVE"
"333","1",-0.703644685694908,-0.339436544009499,-0.418193625341778,1.79476120533601,-0.00585695573922033,-0.553287803590016,-0.21825647471188,"very_unsat","very_little","never_thought","STAY"
"342","0",1.71574205872007,-0.989197998299674,2.00849794696689,-0.0359988273698986,1.35655241285642,-0.778912353937662,-0.904238061024756,"very_unsat","little","considering","LEAVE"
"347","1",-0.765681480651283,-0.130584647987657,2.12049909645806,-1.36748472871698,-1.16226628234789,-0.553287803590016,-1.13289858979571,"unsat","little","actively_looking_into_it","STAY"
"350","0",-1.41628362083361,-0.432259608908095,0.963153885049311,0.0271900796401352,-0.731538921829682,-0.327663253242369,-0.904238061024756,"very_unsat","very_high","actively_looking_into_it","LEAVE"
"355","0",0.829491789582491,-0.989197998299674,-0.71686335731823,-0.198207520647828,0.546597702316744,-0.778912353937662,-0.446917003482839,"very_sat","very_little","actively_looking_into_it","STAY"
"357","0",0.897657462764817,-0.989197998299674,1.85916308097867,-0.133023839740184,1.32377967890395,-0.778912353937662,-1.13289858979571,"sat","very_high","considering","STAY"
"361","0",1.70572834035877,-0.362642310234148,1.70982821499044,1.61220976834978,1.71705248633362,-0.327663253242369,-0.904238061024756,"unsat","little","never_thought","LEAVE"
"363","1",0.919301572090321,-0.153790414212306,-0.418193625341778,0.927670517494507,0.148643075751007,-0.327663253242369,0.0104040540590785,"unsat","very_high","considering","LEAVE"
"364","1",0.108407549801733,-0.16539329732463,-0.567528491330004,-1.25876757627357,-0.394447944032822,-0.891724629111485,0.0104040540590785,"avg","little","considering","LEAVE"
"368","1",0.603591955128353,-0.989197998299674,2.19516652945217,1.89512005764607,1.51105244434665,-0.778912353937662,-1.13289858979571,"very_sat","little","considering","LEAVE"
"370","0",0.242229434215603,-0.989197998299674,-0.903531939803512,-1.27235968910857,-0.516175241570577,-0.778912353937662,0.467725111600996,"unsat","very_high","actively_looking_into_it","LEAVE"
"380","0",0.461011083328578,-0.397450959571121,-0.903531939803512,1.58523094514052,-0.441266135393497,0.34921039780057,0.467725111600996,"unsat","little","considering","STAY"
"384","0",-0.110736040938758,-0.989197998299674,-0.343526192347665,-1.13090849450775,0.0222339590771846,-0.891724629111485,-0.446917003482839,"avg","little","perhaps","STAY"
"386","0",0.831108462185399,-0.989197998299674,-0.903531939803512,1.08316018027771,1.31909785976788,-0.891724629111485,0.696385640371954,"unsat","very_high","considering","STAY"
"398","1",-1.01254980005956,-0.989197998299674,-0.492861058335891,-0.768855057067879,-0.895402591592044,-0.778912353937662,-0.21825647471188,"unsat","very_high","never_thought","STAY"
"409","1",-0.353960814630032,0.101473014258834,-0.455527341838834,0.0574671923632651,-0.0994933384605702,-0.553287803590016,-0.446917003482839,"avg","little","actively_looking_into_it","STAY"
"412","0",1.61587029896728,-0.351039427121823,0.216479555108182,-0.826731150429822,-0.277402465631135,-0.440475528416192,-1.13289858979571,"unsat","very_little","considering","LEAVE"
"417","1",0.256610581548936,1.88831701355682,-0.903531939803512,0.792515698324955,0.0362794164853871,2.15420680058174,1.83968828422675,"very_unsat","very_high","considering","STAY"
"421","0",-1.21584034751482,-0.223407712886253,1.41115848301399,1.8143652901951,-0.965629878633057,-0.440475528416192,-0.904238061024756,"very_sat","little","no","STAY"
"426","1",-0.336298063207213,-0.327833660897174,-0.903531939803512,-0.594484168085511,-0.413175220577092,-0.778912353937662,1.38236722668483,"very_sat","little","considering","LEAVE"
"430","1",-0.955676705655757,-0.989197998299674,-0.380859908844722,-1.11195221740948,1.11309781778091,-0.891724629111485,-1.13289858979571,"very_sat","very_little","no","STAY"
"433","0",0.80927131732522,1.644656468198,0.627150436575803,-1.24443285454203,0.855597765297199,0.574834948148216,-1.13289858979571,"very_unsat","very_high","considering","STAY"
"437","0",1.55914198121448,-0.989197998299674,0.141812122114069,1.66883369671065,0.321870383785504,-0.778912353937662,-1.13289858979571,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"439","1",0.175366750892337,-0.989197998299674,-0.00752274387415685,1.97830410420006,-0.932857144680584,-0.891724629111485,-0.21825647471188,"very_unsat","high","no","STAY"
"451","0",-0.798473392104303,1.60984781886103,-0.418193625341778,-1.35598614096264,-0.736220740965749,1.36452087436498,-0.446917003482839,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"457","1",-1.05552433596672,-0.989197998299674,0.701817869569916,-0.607661525951703,0.687052276398769,-0.891724629111485,-1.13289858979571,"avg","very_high","no","LEAVE"
"458","1",-0.882395590804527,-0.2930250115602,-0.903531939803512,-0.602309211830393,-1.15758446321182,0.34921039780057,1.61102775545579,"unsat","little","actively_looking_into_it","LEAVE"
"459","1",-0.995779837984616,-0.989197998299674,-0.903531939803512,-1.17036551720721,-1.12012991012328,-0.891724629111485,1.15370669791387,"very_unsat","very_little","never_thought","LEAVE"
"472","1",0.698396532095914,1.1225267281434,-0.0821901768682698,0.697754063070175,-0.141629710685178,2.37983135092939,-0.21825647471188,"unsat","little","considering","LEAVE"
"475","0",0.28812363258473,-0.989197998299674,0.55248300358169,0.49850182600653,-0.651947996516535,-0.891724629111485,-1.13289858979571,"very_unsat","little","never_thought","STAY"
"477","0",-0.608164484355982,-0.989197998299674,-0.903531939803512,1.13061999885154,1.20673420050226,-0.891724629111485,1.15370669791387,"very_sat","high","considering","STAY"
"483","1",-1.05217034355173,-0.989197998299674,-0.492861058335891,0.00611262712994326,-1.2184481119807,-0.778912353937662,-0.21825647471188,"unsat","very_little","actively_looking_into_it","LEAVE"
"491","1",0.243363517981822,1.08771807880642,-0.903531939803512,0.268636722197385,-0.0994933384605702,0.687647223322039,2.06834881299771,"unsat","little","actively_looking_into_it","STAY"
"495","1",-1.10416929070497,-0.989197998299674,2.08316537996101,0.942487144999329,-0.750266198373952,-0.891724629111485,-1.13289858979571,"very_unsat","little","actively_looking_into_it","STAY"
"499","0",-0.861402976408554,-0.989197998299674,1.7471619314875,-1.05375222016713,-0.989038974313394,-0.778912353937662,-1.13289858979571,"very_sat","high","considering","STAY"
"500","0",-0.514107920085289,-0.989197998299674,1.14982246753459,0.0122115001951112,-0.160356987229448,-0.891724629111485,-0.904238061024756,"very_unsat","avg","considering","LEAVE"
"507","0",-1.32179272660989,-0.989197998299674,1.56049334900222,-1.25361671456568,-1.09672081444295,-0.778912353937662,-0.904238061024756,"unsat","little","considering","LEAVE"
"508","1",-0.511477810925334,-0.989197998299674,-0.903531939803512,0.557365431198974,0.0175521399411171,-0.891724629111485,0.0104040540590785,"very_unsat","little","actively_looking_into_it","STAY"
"510","1",0.391011572566833,-0.989197998299674,0.477815570587577,-1.25479777871496,-0.371038848352485,-0.778912353937662,-0.904238061024756,"very_sat","high","considering","LEAVE"
"512","1",0.418712171792784,-0.989197998299674,2.41916882843451,-1.37289629354812,-0.375720667488552,-0.891724629111485,-0.904238061024756,"very_sat","little","considering","LEAVE"
"513","0",1.81298370931291,-0.989197998299674,-0.119523893365326,-1.24597732304494,1.07564326469237,-0.891724629111485,0.0104040540590785,"sat","very_high","never_thought","STAY"
"515","0",0.311770485582493,-0.397450959571121,-0.567528491330004,-0.944462310862032,-0.54894797552305,-0.553287803590016,0.0104040540590785,"very_sat","very_high","considering","LEAVE"
"516","0",-0.239128800939876,1.38939303972686,2.12049909645806,-1.31341253092612,-0.263357008222933,1.92858225023409,-1.13289858979571,"very_unsat","high","actively_looking_into_it","LEAVE"
"522","0",-0.510054173857101,2.00434584468006,-0.903531939803512,0.0446295385667652,-0.647266177380467,0.800459498495862,0.925046169142913,"avg","avg","perhaps","LEAVE"
"531","0",-0.339555537854864,-0.989197998299674,-0.903531939803512,-1.11332683387753,-0.553629794659117,-0.778912353937662,1.61102775545579,"very_unsat","very_little","perhaps","STAY"
"535","1",-0.756922493265377,1.18054114370502,-0.380859908844722,-1.32979337717045,-1.04053898481014,1.02608404884351,-0.446917003482839,"very_unsat","very_little","considering","LEAVE"
"536","0",0.759154466635064,-0.130584647987657,-0.268858759353552,-1.23680136311593,1.4174160616253,-0.553287803590016,0.0104040540590785,"very_sat","very_little","considering","STAY"
"537","1",0.931945399611573,-0.989197998299674,1.41115848301399,-0.807794623568154,1.45487061471384,-0.891724629111485,-0.904238061024756,"very_sat","very_little","never_thought","LEAVE"
"538","1",-0.85363329613786,-0.989197998299674,-0.903531939803512,0.291230992879224,-0.263357008222933,-0.778912353937662,0.925046169142913,"very_sat","little","considering","LEAVE"
"544","1",-0.787060166116608,1.13412961125572,-0.268858759353552,0.917088340718869,-0.928175325544517,1.25170859919115,-0.21825647471188,"unsat","little","considering","STAY"
"545","1",-0.188022643134507,1.77228818243357,-0.903531939803512,-0.458128534530071,-0.179084263773718,1.25170859919115,0.467725111600996,"very_unsat","very_high","actively_looking_into_it","LEAVE"
"547","1",0.395692684282716,-0.2930250115602,-0.231525042856496,1.58451203652792,-0.47403886934597,-0.553287803590016,0.0104040540590785,"very_sat","very_high","considering","STAY"
"548","0",-1.19723654786045,-0.989197998299674,-0.71686335731823,0.994540868608645,-0.797084389734627,-0.891724629111485,-0.446917003482839,"avg","very_high","actively_looking_into_it","STAY"
"550","1",0.260181738940435,0.948483481458527,-0.903531939803512,-0.912609129257424,0.0409612356214546,0.913271773669685,0.696385640371954,"very_unsat","little","actively_looking_into_it","LEAVE"
"551","1",-1.43626279867253,0.925277715233878,0.888486452055198,1.21728403709622,-0.848584400231369,2.15420680058174,-0.446917003482839,"very_unsat","very_little","considering","STAY"
"553","1",-0.855949722553967,0.994895013907825,-0.903531939803512,0.626175255548214,-1.00776625085766,0.462022672974393,0.467725111600996,"very_sat","high","considering","STAY"
"558","1",-0.441068099652403,-0.467068258245069,-0.567528491330004,1.39444365948792,-0.0526751470998953,-0.553287803590016,0.0104040540590785,"very_sat","little","actively_looking_into_it","STAY"
"561","1",-0.820889643568509,1.20374690992967,0.0298109726228996,-0.765371115329875,-0.787720751462492,2.04139452540792,-1.13289858979571,"very_unsat","little","considering","LEAVE"
"567","1",1.74148817315743,1.5982449357487,-0.903531939803512,-0.359171949019328,0.0362794164853871,-0.891724629111485,-1.13289858979571,"very_unsat","very_high","never_thought","STAY"
"568","1",0.370694582542224,-0.536685556919016,-0.455527341838834,0.60059079904362,-0.347629752672147,-0.327663253242369,0.0104040540590785,"very_sat","high","no","STAY"
"577","1",1.32590679644267,-0.989197998299674,0.627150436575803,1.2746624244956,1.11777963691698,-0.778912353937662,-1.13289858979571,"avg","very_high","never_thought","STAY"
"580","1",-1.37451555701817,1.94633142911844,-0.903531939803512,-0.900229680950276,-0.745584379237884,2.15420680058174,0.467725111600996,"very_sat","very_high","considering","LEAVE"
"593","0",0.599924279969517,-0.142187531099981,-0.0448564603712133,-0.477290214089093,1.62809792274834,-0.327663253242369,0.0104040540590785,"avg","very_little","never_thought","LEAVE"
"595","0",1.85525849140687,1.01810078013247,-0.530194774832947,-0.143606016515822,1.20673420050226,1.25170859919115,-0.21825647471188,"unsat","high","considering","LEAVE"
"598","0",-0.964146139739649,1.72587664998427,-0.903531939803512,-0.33707538430006,-0.244629731678663,1.36452087436498,0.467725111600996,"very_sat","little","no","LEAVE"
"606","0",-0.677222946886183,-0.989197998299674,-0.903531939803512,-0.676455550111655,-0.427220677985295,-0.440475528416192,0.925046169142913,"very_sat","very_high","never_thought","STAY"
"619","0",-1.06162908475083,-0.269819245335551,2.15783281295512,0.0793267542432131,-0.918811687272382,-0.891724629111485,-0.904238061024756,"very_sat","very_high","no","LEAVE"
"624","0",-1.4529121135383,-0.339436544009499,2.08316537996101,1.33685591958049,-1.11076627185115,-0.553287803590016,-0.904238061024756,"very_unsat","high","considering","STAY"
"635","1",1.08548103800419,1.67946511753497,1.56049334900222,-1.04073681424114,0.195461267111682,0.34921039780057,-1.13289858979571,"very_unsat","little","never_thought","STAY"
"637","1",-1.38860715104949,-0.107378881763008,-0.60486220782706,0.139004069183989,-1.08735717617081,-0.440475528416192,-0.21825647471188,"very_unsat","very_high","considering","LEAVE"
"640","1",1.59275429368987,-0.107378881763008,-0.231525042856496,1.62605468421339,0.270370373288762,-0.553287803590016,0.0104040540590785,"very_sat","very_little","considering","LEAVE"
"641","0",1.77857512525698,0.87886618278458,-0.903531939803512,-1.0162030703242,0.785370478256186,0.913271773669685,0.925046169142913,"very_unsat","high","considering","LEAVE"
"646","0",-1.44159540531795,-0.0841731155383584,-0.903531939803512,-1.29751754050239,-1.14353900580362,-0.327663253242369,-0.904238061024756,"avg","little","no","STAY"
"647","1",1.26797200659815,1.26176132549129,-0.492861058335891,1.57083697269915,0.855597765297199,0.913271773669685,0.0104040540590785,"unsat","little","no","LEAVE"
"651","0",-1.23415459386716,-0.989197998299674,-0.903531939803512,-0.36826100790725,-0.951584421224854,0.800459498495862,1.83968828422675,"unsat","avg","perhaps","STAY"
"652","1",-1.12750246095889,-0.0609673493137093,2.26983396244629,-1.34229132689726,-1.14353900580362,-0.553287803590016,-0.904238061024756,"very_unsat","little","no","STAY"
"659","0",-0.0257280173559842,0.762837351661334,-0.903531939803512,-1.24872655598105,-0.0994933384605702,0.800459498495862,1.83968828422675,"very_sat","very_little","no","LEAVE"
"662","0",-1.07149802646113,-0.385848076458797,-0.903531939803512,-0.94015280923373,-0.839220761959234,-0.440475528416192,2.06834881299771,"very_sat","very_high","no","STAY"
"666","0",0.15478433700755,1.50542187085011,-0.903531939803512,-1.1696624087839,-0.619175262564062,0.687647223322039,0.467725111600996,"very_unsat","little","considering","LEAVE"
"667","0",1.11865902052656,-0.989197998299674,2.26983396244629,0.169688036781285,2.32568897402239,-0.891724629111485,-1.13289858979571,"very_sat","very_high","never_thought","LEAVE"
"668","1",1.01434744347623,-0.258216362223227,-0.903531939803512,-0.0168094974796227,0.691734095534836,-0.327663253242369,1.83968828422675,"very_unsat","very_high","actively_looking_into_it","STAY"
"672","0",-0.134744835564037,-0.989197998299674,0.55248300358169,1.47847696621615,-0.58640252861159,1.4773331495388,-0.904238061024756,"sat","very_high","considering","STAY"
"677","0",1.70758630738003,-0.258216362223227,-0.903531939803512,-0.174345284775626,2.32568897402239,-0.440475528416192,0.467725111600996,"sat","little","no","LEAVE"
"678","1",-1.09934340233808,1.33137862416524,1.97116423046984,-0.26875931586607,-0.946902602088787,0.462022672974393,0.0104040540590785,"very_unsat","very_little","considering","LEAVE"
"687","1",1.65023062413953,0.75123446854901,1.97116423046984,-0.468821312630725,0.921143233202144,2.26701907575556,-1.13289858979571,"very_unsat","very_little","no","LEAVE"
"688","1",-0.716843490378353,-0.989197998299674,-0.268858759353552,1.14843471227376,-0.49276614589024,-0.891724629111485,-0.446917003482839,"very_sat","little","considering","LEAVE"
"695","0",1.60151328107578,-0.989197998299674,-0.903531939803512,-0.900545684736036,-0.876675315047774,-0.778912353937662,1.83968828422675,"unsat","very_high","actively_looking_into_it","STAY"
"698","1",-1.3830091205439,-0.989197998299674,-0.903531939803512,-0.104362296371752,-1.11544809098722,-0.778912353937662,0.925046169142913,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"700","0",-0.114910434376118,-0.211804829773929,-0.194191326359439,-0.584332546467971,-0.183766082909785,-0.891724629111485,0.0104040540590785,"very_unsat","very_little","never_thought","STAY"
"701","0",-1.06686517362891,-0.989197998299674,-0.903531939803512,-1.27145907831916,-0.839220761959234,-0.778912353937662,1.38236722668483,"very_unsat","little","no","LEAVE"
"704","0",0.387488674059003,-0.0377615830890602,-0.903531939803512,1.56894885007924,-0.300811561311472,-0.553287803590016,1.38236722668483,"very_sat","little","considering","STAY"
"711","1",-0.774319820828017,-0.989197998299674,-0.00752274387415685,-1.09222963113073,0.855597765297199,-0.891724629111485,0.0104040540590785,"very_unsat","high","actively_looking_into_it","STAY"
"713","0",1.52806326013171,-0.246613479110902,-0.903531939803512,1.48991235321334,2.23205259130104,-0.553287803590016,0.925046169142913,"very_unsat","avg","considering","STAY"
"721","1",0.856468505553408,1.98114007845541,0.179145838611125,1.32489122624215,1.16927964741372,-0.891724629111485,-1.13289858979571,"very_unsat","little","considering","LEAVE"
"725","0",-1.12933629853831,1.22695267615432,-0.903531939803512,0.716718240263097,-0.843902581095302,1.4773331495388,0.696385640371954,"avg","very_little","actively_looking_into_it","STAY"
"730","1",0.249926726160793,-0.989197998299674,-0.903531939803512,-0.430008147644754,-0.00117513660315283,-0.778912353937662,1.38236722668483,"avg","very_high","actively_looking_into_it","STAY"
"732","1",1.02387857300083,-0.559891323143665,-0.903531939803512,1.37759275761227,-0.539584337250915,-0.327663253242369,1.83968828422675,"unsat","very_little","no","LEAVE"
"733","1",1.8090506102939,-0.0493644662013847,-0.679529640821173,-0.686239817328249,0.270370373288762,-0.553287803590016,0.0104040540590785,"very_sat","little","actively_looking_into_it","STAY"
"734","0",-0.810900054649046,-0.989197998299674,-0.903531939803512,-0.647118548651161,1.50168880607451,-0.778912353937662,0.467725111600996,"unsat","little","considering","LEAVE"
"760","0",-1.07921944784815,0.902071949009229,-0.268858759353552,0.218818725372321,-1.01244806999373,2.37983135092939,0.0104040540590785,"very_unsat","little","considering","LEAVE"
"780","1",1.40912924132969,-0.548288440031341,-0.418193625341778,-0.255672809088284,1.32846149804002,-0.553287803590016,-0.21825647471188,"very_unsat","little","considering","STAY"
"783","1",0.513540878202179,-0.989197998299674,1.29915733352282,-1.09008475543488,0.921143233202144,-0.778912353937662,-1.13289858979571,"very_sat","very_high","no","LEAVE"
